time,precip_u,precip_u_cor,tp_u,t_u
2022-01-01,772.4,0.0,,-20.0
2022-01-02,772.4,0.0,0.0,-22.2
2022-01-03,772.4,0.0,0.0,-17.7
2022-01-04,772.4,0.0,0.0,-9.4
2022-01-05,772.4,0.0,0.0,-8.2
2022-01-06,772.4,0.0,0.0,-14.2
2022-01-07,772.4,0.0,0.0,-16.6
2022-01-08,772.4,0.0,0.0,-18.1
2022-01-09,772.4,0.0,0.0,-11.2
2022-01-10,772.4,0.0,0.0,-10.6
2022-01-11,772.4,0.0,0.0,-11.8
2022-01-12,772.4,0.0,0.0,-17.1
2022-01-13,772.4,0.0,0.0,-24.5
2022-01-14,772.4,0.0,0.0,-22.7
2022-01-15,772.4,0.0,0.0,-23.7
2022-01-16,772.4,0.0,0.0,-27.5
2022-01-17,772.4,0.0,0.0,-28.9
2022-01-18,772.4,0.0,0.0,-26.8
2022-01-19,772.4,0.0,0.0,-11.5
2022-01-20,772.4,0.0,0.0,-7.5
2022-01-21,772.4,0.0,0.0,-19.3
2022-01-22,772.4,0.0,0.0,-28.5
2022-01-23,772.4,0.0,0.0,-28.7
2022-01-24,772.4,0.0,0.0,-21.2
2022-01-25,772.4,0.0,0.0,-15.9
2022-01-26,772.4,0.0,0.0,-21.8
2022-01-27,772.4,0.0,0.0,-22.1
2022-01-28,772.4,0.0,0.0,-23.5
2022-01-29,772.4,0.0,0.0,-18.4
2022-01-30,772.4,0.0,0.0,-23.4
2022-01-31,784.3,12.1,12.1,-25.7
2022-02-01,791.4,19.4,7.3,-26.4
2022-02-02,791.4,19.4,0.0,-31.3
2022-02-03,791.4,19.4,0.0,-26.8
2022-02-04,791.4,19.4,0.0,-18.5
2022-02-05,791.4,19.4,0.0,-23.7
2022-02-06,791.4,19.4,0.0,-24.4
2022-02-07,791.4,19.4,0.0,-19.8
2022-02-08,791.4,19.4,0.0,-30.6
2022-02-09,791.4,19.4,0.0,-28.6
2022-02-10,791.4,19.4,0.0,-25.3
2022-02-11,791.4,19.4,0.0,-18.0
2022-02-12,791.4,19.4,0.0,-11.3
2022-02-13,791.4,19.4,0.0,-14.8
2022-02-14,791.4,19.4,0.0,-22.7
2022-02-15,791.4,19.4,0.0,-25.8
2022-02-16,791.4,19.4,0.0,-25.6
2022-02-17,791.4,19.4,0.0,-22.9
2022-02-18,791.4,19.4,0.0,-17.0
2022-02-19,,,,
2022-02-20,,,,
2022-02-21,,,,
2022-02-22,,,,
2022-02-23,,,,
2022-02-24,,,,
2022-02-25,,,,
2022-02-26,,,,-25.1
2022-02-27,791.4,19.4,,-16.1
2022-02-28,791.4,19.4,0.0,-17.2
2022-03-01,791.4,19.4,0.0,-17.1
2022-03-02,791.4,19.4,0.0,-14.1
2022-03-03,791.4,19.4,0.0,-17.8
2022-03-04,791.4,19.4,0.0,-12.1
2022-03-05,,,,
2022-03-06,,,,
2022-03-07,,,,
2022-03-08,794.8,23.2,,-24.6
2022-03-09,794.8,23.2,0.0,-26.4
2022-03-10,794.8,23.2,0.0,-26.2
2022-03-11,794.8,23.2,0.0,-26.6
2022-03-12,794.8,23.2,0.0,-25.5
2022-03-13,794.8,23.2,0.0,-22.3
2022-03-14,800.6,29.1,5.9,-14.3
2022-03-15,802.0,30.5,1.4,-30.0
2022-03-16,802.0,30.5,0.0,-32.2
2022-03-17,802.0,30.5,0.0,-32.3
