time,precip_u,precip_u_cor,tp_u,t_u
2022-11-02,140.0,158.0,0.0,-20.2
2022-11-03,140.1,158.1,0.1,-13.8
2022-11-04,140.2,158.2,0.1,-5.7
2022-11-05,140.2,158.2,0.0,-9.6
2022-11-06,140.2,158.2,0.0,-16.1
2022-11-07,140.2,158.2,0.0,-17.8
2022-11-08,140.2,158.2,0.0,-17.9
2022-11-09,140.2,158.2,0.0,-22.3
2022-11-10,140.2,158.2,0.0,-19.7
2022-11-11,140.2,158.2,0.0,-12.7
2022-11-12,140.2,158.2,0.0,-10.0
2022-11-13,140.2,158.2,0.0,-5.2
2022-11-14,140.2,158.2,0.0,-4.5
2022-11-15,140.2,158.2,0.0,-10.1
2022-11-16,140.2,158.2,0.0,-17.6
2022-11-17,140.2,158.2,0.0,-15.6
2022-11-18,140.2,158.2,0.0,-10.9
2022-11-19,140.2,158.2,0.0,-7.7
2022-11-20,140.2,158.2,0.0,-12.7
2022-11-21,140.2,158.2,0.0,-9.6
2022-11-22,140.2,158.2,0.0,-7.9
2022-11-23,140.2,158.2,0.0,-9.1
2022-11-24,140.3,158.3,0.1,-12.9
2022-11-25,142.0,160.0,1.8,-12.3
2022-11-26,142.0,160.0,0.0,-8.9
2022-11-27,142.0,160.0,0.0,-14.1
2022-11-28,142.0,160.0,0.0,-16.4
2022-11-29,142.0,160.0,0.0,-9.8
2022-11-30,142.0,160.0,0.0,-11.4
2022-12-01,142.0,160.0,0.0,-16.0
2022-12-02,142.0,160.0,0.0,-12.4
2022-12-03,142.0,160.0,0.0,-5.4
2022-12-04,142.0,160.0,0.0,-8.9
2022-12-05,142.0,160.0,0.0,-4.8
2022-12-06,142.0,160.0,0.0,-5.8
2022-12-07,142.0,160.0,0.0,-7.9
2022-12-08,142.0,160.0,0.0,-8.2
2022-12-09,142.0,160.0,0.0,-5.7
2022-12-10,142.0,160.0,0.0,-10.8
2022-12-11,142.0,160.0,0.0,-15.2
2022-12-12,142.0,160.0,0.0,-17.0
2022-12-13,142.0,160.0,0.0,-17.1
2022-12-14,142.0,160.0,0.0,-17.0
2022-12-15,142.0,160.0,0.0,-11.6
2022-12-16,142.0,160.0,0.0,-13.0
2022-12-17,142.0,160.0,0.0,-19.7
2022-12-18,142.0,160.0,0.0,-17.7
2022-12-19,142.0,160.0,0.0,-16.4
2022-12-20,142.0,160.0,0.0,-16.2
2022-12-21,142.0,160.0,0.0,-17.3
2022-12-22,142.0,160.0,0.0,-20.4
2022-12-23,142.0,160.0,0.0,-23.6
2022-12-24,142.0,160.0,0.0,-29.6
2022-12-25,142.0,160.0,0.0,-26.3
2022-12-26,142.0,160.0,0.0,-24.9
2022-12-27,142.0,160.0,0.0,-23.4
2022-12-28,142.0,160.0,0.0,-21.2
2022-12-29,142.0,160.0,0.0,-21.6
2022-12-30,142.0,160.0,0.0,-22.1
2022-12-31,142.0,160.0,0.0,-25.1
