time,precip_u,precip_u_cor,tp_u,t_u
2022-08-27,197.2,217.6,7.6,2.0
2022-08-28,197.2,217.7,0.0,0.3
2022-08-29,197.8,218.2,0.6,0.7
2022-08-30,197.8,218.3,0.1,-0.5
2022-08-31,197.8,218.3,0.0,-3.0
2022-09-01,,,,
2022-09-02,,,,
2022-09-03,,,,
2022-09-04,,,,
2022-09-05,,,,
2022-09-06,,,,
2022-09-07,,,,
2022-09-08,,,,
2022-09-09,,,,
2022-09-10,,,,
2022-09-11,,,,
2022-09-12,,,,
2022-09-13,41.0,0.0,,2.5
2022-09-14,41.0,0.0,0.0,2.3
2022-09-15,41.0,0.0,0.0,3.3
2022-09-16,51.2,11.4,11.4,3.9
2022-09-17,86.6,50.4,38.9,4.1
2022-09-18,93.7,57.9,7.5,3.9
2022-09-19,95.2,59.7,1.7,2.9
2022-09-20,95.2,59.7,0.0,2.4
2022-09-21,95.2,59.7,0.0,1.1
2022-09-22,95.5,60.0,0.3,0.6
2022-09-23,106.5,72.6,12.7,2.0
2022-09-24,152.5,125.4,52.8,3.1
2022-09-25,173.2,148.8,23.5,4.0
2022-09-26,219.7,201.1,52.3,2.6
2022-09-27,239.9,224.2,23.1,0.8
2022-09-28,248.9,234.5,10.3,1.0
2022-09-29,250.2,235.8,1.4,0.2
2022-09-30,250.4,236.0,0.2,-1.3
2022-10-01,250.4,236.0,0.0,-2.3
2022-10-02,250.4,236.0,0.0,-7.9
2022-10-03,250.4,236.0,0.0,-6.3
2022-10-04,250.4,236.0,0.0,-5.4
2022-10-05,250.4,236.0,0.0,-3.2
2022-10-06,250.4,236.0,0.0,-6.6
2022-10-07,250.4,236.0,0.0,-6.9
2022-10-08,250.4,236.0,0.0,-8.4
2022-10-09,250.4,236.0,0.0,-6.3
2022-10-10,250.4,236.0,0.0,-2.4
2022-10-11,250.4,236.0,0.0,-8.1
2022-10-12,250.4,236.0,0.0,-13.2
2022-10-13,250.4,236.0,0.0,-13.0
2022-10-14,250.4,236.0,0.0,-11.0
2022-10-15,250.4,236.0,0.0,-1.8
2022-10-16,250.4,236.0,0.0,-6.9
2022-10-17,250.4,236.0,0.0,-6.7
2022-10-18,250.4,236.0,0.0,-4.8
2022-10-19,252.5,238.4,2.4,-0.9
2022-10-20,252.8,238.8,0.4,-3.0
2022-10-21,253.4,239.5,0.7,0.4
2022-10-22,257.2,243.8,4.3,-3.0
2022-10-23,,,,-2.1
2022-10-24,257.6,244.2,,-5.1
2022-10-25,257.6,244.2,0.0,-8.7
2022-10-26,257.6,244.2,0.0,-6.3
2022-10-27,257.6,244.2,0.0,-2.9
2022-10-28,257.8,244.5,0.2,-0.7
2022-10-29,,,,-7.6
2022-10-30,,,,-13.0
2022-10-31,258.0,244.7,,-11.6
2022-11-01,,,,
2022-11-02,,,,
2022-11-03,,,,
2022-11-04,,,,
2022-11-05,,,,
2022-11-06,,,,
2022-11-07,,,,
2022-11-08,,,,
2022-11-09,,,,
2022-11-10,,,,
2022-11-11,,,,
2022-11-12,,,,
2022-11-13,,,,
2022-11-14,,,,
2022-11-15,,,,
2022-11-16,,,,
2022-11-17,,,,
2022-11-18,,,,
2022-11-19,,,,
2022-11-20,,,,
2022-11-21,,,,
2022-11-22,,,,
2022-11-23,,,,
2022-11-24,,,,
2022-11-25,,,,
2022-11-26,258.0,244.7,,-5.8
2022-11-27,258.0,244.7,0.0,-6.4
2022-11-28,258.0,244.7,0.0,-5.8
2022-11-29,258.0,244.7,0.0,-5.0
2022-11-30,258.0,244.7,0.0,-6.4
2022-12-01,1010.6,1012.5,767.8,-10.0
2022-12-02,1238.0,1244.5,232.1,-5.4
2022-12-03,1238.0,1244.5,0.0,-9.4
2022-12-04,1238.0,1244.5,0.0,-13.9
2022-12-05,1238.0,1244.5,0.0,-3.6
2022-12-06,1238.0,1244.5,0.0,-1.8
2022-12-07,1238.0,1244.5,0.0,-9.3
2022-12-08,1238.0,1244.5,0.0,-7.9
2022-12-09,1238.0,1244.5,0.0,-10.1
2022-12-10,1238.0,1244.5,0.0,-13.4
2022-12-11,1238.0,1244.5,0.0,-10.7
2022-12-12,1238.0,1244.5,0.0,-14.8
2022-12-13,1238.0,1244.5,0.0,-15.7
2022-12-14,1238.0,1244.5,0.0,-13.9
2022-12-15,1238.0,1244.5,0.0,-15.4
2022-12-16,1238.0,1244.5,0.0,-9.4
2022-12-17,1238.0,1244.5,0.0,-11.0
2022-12-18,1238.0,1244.5,0.0,-15.4
2022-12-19,1238.0,1244.5,0.0,-14.2
2022-12-20,1238.0,1244.5,0.0,-17.6
2022-12-21,1238.0,1244.5,0.0,-17.4
2022-12-22,1238.0,1244.5,0.0,-16.6
2022-12-23,1238.0,1244.5,0.0,-18.5
2022-12-24,1238.0,1244.5,0.0,-18.6
2022-12-25,1238.0,1244.5,0.0,-16.7
2022-12-26,1238.0,1244.5,0.0,-8.9
2022-12-27,1238.0,1244.5,0.0,-8.8
2022-12-28,1238.0,1244.5,0.0,-13.9
2022-12-29,1238.0,1244.5,0.0,-18.0
2022-12-30,1238.0,1244.5,0.0,-20.4
2022-12-31,1238.0,1244.5,0.0,-23.6
