time,precip_l,precip_l_cor,tp_l,t_l,precip_u,precip_u_cor,tp_u,t_u
2021-09-20,11.2,12.7,0.0,-23.1,8.6,9.8,0.0,-22.9
2021-09-21,11.2,12.7,0.0,-21.9,8.6,9.8,0.0,-21.8
2021-09-22,11.2,12.7,0.0,-23.7,8.8,10.0,0.2,-23.5
2021-09-23,11.2,12.7,0.0,-27.7,8.8,10.0,0.0,-27.4
2021-09-24,11.2,12.7,0.0,-24.8,8.8,10.0,0.0,-24.5
2021-09-25,11.2,12.7,0.0,-26.5,8.8,10.0,0.0,-26.2
2021-09-26,11.2,12.7,0.0,-22.2,8.8,10.0,0.0,-21.9
2021-09-27,11.2,12.7,0.0,-25.7,8.8,10.0,0.0,-25.4
2021-09-28,11.2,12.7,0.0,-25.5,8.8,10.0,0.0,-25.2
2021-09-29,11.2,12.7,0.0,-20.6,8.8,10.0,0.0,-20.3
2021-09-30,11.2,12.7,0.0,-21.8,8.8,10.0,0.0,-21.5
2021-10-01,11.2,12.7,0.0,-18.4,8.8,10.0,0.0,-18.2
2021-10-02,11.2,12.7,0.0,-15.4,8.8,10.0,0.0,-15.3
2021-10-03,11.2,12.7,0.0,-23.0,8.8,10.0,0.0,-22.7
2021-10-04,11.2,12.7,0.0,-24.1,8.8,10.0,0.0,-23.8
2021-10-05,11.2,12.7,0.0,-24.8,8.8,10.0,0.0,-24.5
2021-10-06,11.2,12.7,0.0,-26.1,8.8,10.0,0.0,-25.3
2021-10-07,11.2,12.7,0.0,-29.1,8.8,10.0,0.0,-28.5
2021-10-08,11.2,12.7,0.0,-27.5,8.8,10.0,0.0,-27.1
2021-10-09,11.2,12.7,0.0,-28.7,8.8,10.0,0.0,-28.3
2021-10-10,11.2,12.7,0.0,-23.1,8.8,10.0,0.0,-22.8
2021-10-11,11.2,12.7,0.0,-21.0,8.8,10.0,0.0,-20.7
2021-10-12,11.2,12.7,0.0,-18.1,8.8,10.0,0.0,-17.9
2021-10-13,11.2,12.7,0.0,-19.4,8.8,10.0,0.0,-18.9
2021-10-14,11.2,12.7,0.0,-9.1,8.8,10.0,0.0,-9.0
2021-10-15,11.2,12.7,0.0,-14.9,8.8,10.0,0.0,-14.7
2021-10-16,11.2,12.7,0.0,-28.1,8.8,10.0,0.1,-27.8
2021-10-17,11.2,12.7,0.0,-33.7,9.0,10.2,0.2,-33.4
2021-10-18,11.2,12.7,0.0,-27.5,9.2,10.4,0.2,-27.2
2021-10-19,11.2,12.7,0.0,-18.6,9.2,10.4,0.0,-18.3
2021-10-20,11.2,12.7,0.0,-19.1,9.2,10.4,0.0,-18.7
2021-10-21,11.2,12.7,0.0,-23.9,9.2,10.4,0.0,-23.2
2021-10-22,11.2,12.7,0.0,-23.0,9.2,10.4,0.0,-22.7
2021-10-23,11.2,12.7,0.0,-27.5,9.2,10.4,0.0,-27.3
2021-10-24,11.2,12.7,0.0,-23.6,9.2,10.4,0.0,-23.3
2021-10-25,11.2,12.7,0.0,-17.6,9.2,10.4,0.0,-17.4
2021-10-26,11.2,12.7,0.0,-24.5,9.2,10.4,0.0,-24.2
2021-10-27,11.2,12.7,0.0,-27.4,9.2,10.4,0.0,-26.9
2021-10-28,11.2,12.7,0.0,-26.1,9.2,10.4,0.0,-25.8
2021-10-29,11.2,12.7,0.0,-26.1,9.2,10.4,0.0,-25.8
2021-10-30,11.2,12.7,0.0,-20.9,9.2,10.4,0.0,-20.6
2021-10-31,11.2,12.7,0.0,-21.5,9.2,10.4,0.0,-20.9
2021-11-01,11.2,12.7,0.0,-21.7,9.2,10.4,0.0,-21.4
2021-11-02,11.2,12.7,0.0,-17.5,9.2,10.4,0.0,-17.4
2021-11-03,11.2,12.7,0.0,-18.0,9.2,10.4,0.0,-17.7
2021-11-04,11.2,12.7,0.0,-20.5,9.2,10.4,0.0,-20.2
2021-11-05,11.2,12.7,0.0,-30.1,9.2,10.4,0.0,-29.6
2021-11-06,11.2,12.7,0.0,-31.5,9.2,10.4,0.0,-31.1
2021-11-07,11.2,12.7,0.0,-35.0,9.2,10.4,0.0,-34.6
2021-11-08,11.2,12.7,0.0,-31.7,9.2,10.4,0.0,-31.3
2021-11-09,11.2,12.7,0.0,-34.4,9.2,10.4,0.0,-34.0
2021-11-10,11.2,12.7,0.0,-27.9,9.2,10.4,0.0,-27.6
2021-11-11,11.2,12.7,0.0,-33.2,,10.4,0.0,-32.5
2021-11-12,,12.7,0.0,-40.8,,10.4,0.0,-38.3
2021-11-13,,12.7,0.0,-32.2,,10.4,0.0,-31.4
2021-11-14,11.3,12.8,0.1,-24.4,9.3,10.6,0.1,-24.2
2021-11-15,12.3,13.9,1.0,-32.0,9.6,10.8,0.3,-31.8
2021-11-16,22.8,24.6,10.7,-33.4,9.6,10.8,0.0,-33.1
2021-11-17,23.4,25.2,0.6,-31.5,9.6,10.8,0.0,-31.1
2021-11-18,23.4,25.2,0.0,-28.5,9.6,10.8,0.0,-28.1
2021-11-19,23.4,25.2,0.0,-35.0,9.6,10.8,0.0,-34.6
2021-11-20,23.4,25.2,0.0,-24.3,9.6,10.8,0.0,-23.6
2021-11-21,23.4,25.2,0.0,-21.0,9.6,10.8,0.0,-20.7
2021-11-22,23.4,25.2,0.0,-27.8,9.6,10.8,0.0,-27.6
2021-11-23,23.4,25.2,0.0,-33.7,9.6,10.8,0.0,-33.4
2021-11-24,23.4,25.2,0.0,-18.7,9.6,10.8,0.0,-18.6
2021-11-25,23.4,25.2,0.0,-21.6,9.6,10.8,0.0,-21.3
2021-11-26,23.4,25.2,0.0,-20.9,9.6,10.8,0.0,-20.6
2021-11-27,23.4,25.2,0.0,-9.6,9.6,10.8,0.0,-9.3
2021-11-28,,25.2,0.0,-4.8,9.6,10.8,0.0,-4.7
2021-11-29,,25.2,0.0,-16.6,9.6,10.8,0.0,-16.5
2021-11-30,,25.2,0.0,-23.4,9.6,10.8,0.0,-23.0
2021-12-01,,25.2,0.0,-20.7,9.6,10.8,0.0,-20.5
2021-12-02,,25.2,0.0,-20.6,9.6,10.8,0.0,-20.5
2021-12-03,,25.2,0.0,-27.1,9.6,10.8,0.0,-26.9
2021-12-04,,25.2,0.0,-25.5,9.6,10.8,0.0,-25.2
2021-12-05,23.4,25.2,0.0,-17.0,9.6,10.8,0.0,-16.9
2021-12-06,23.4,25.2,0.0,-19.8,9.6,10.8,0.0,-19.7
2021-12-07,23.4,25.2,0.0,-25.9,9.6,10.8,0.0,-25.6
2021-12-08,23.4,25.2,0.0,-19.0,9.6,10.8,0.0,-18.9
2021-12-09,23.4,25.2,0.0,-28.0,9.6,10.8,0.0,-27.7
2021-12-10,23.4,25.2,0.0,-29.1,9.6,10.8,0.0,-28.7
2021-12-11,23.4,25.2,0.0,-19.9,9.6,10.8,0.0,-19.8
2021-12-12,23.4,25.2,0.0,-16.5,9.6,10.8,0.0,-16.4
2021-12-13,23.4,25.2,0.0,-20.0,9.6,10.8,0.0,-19.8
2021-12-14,23.4,25.2,0.0,-24.4,9.6,10.8,0.0,-24.2
2021-12-15,23.4,25.2,0.0,-34.2,9.6,10.8,0.0,-33.5
2021-12-16,23.4,25.2,0.0,-21.9,9.6,10.8,0.0,-21.7
2021-12-17,23.4,25.2,0.0,-35.0,9.6,10.8,0.0,-34.2
2021-12-18,23.4,25.2,0.0,-23.8,9.6,10.8,0.0,-23.5
2021-12-19,23.4,25.2,0.0,-17.1,9.6,10.8,0.0,-17.0
2021-12-20,23.4,25.2,0.0,-15.4,9.6,10.8,0.0,-15.3
2021-12-21,23.4,25.2,0.0,-17.3,9.6,10.8,0.0,-17.4
2021-12-22,23.4,25.2,0.0,-23.9,9.6,10.8,0.0,-23.6
2021-12-23,23.4,25.2,0.0,-28.6,9.6,10.8,0.0,-27.7
2021-12-24,23.4,25.2,0.0,-30.9,9.6,10.8,0.0,-30.0
2021-12-25,23.4,25.2,0.0,-34.6,9.6,10.8,0.0,-33.7
2021-12-26,23.4,25.2,0.0,-34.5,9.6,10.8,0.0,-34.0
2021-12-27,23.4,25.2,0.0,-32.3,9.6,10.8,0.0,-31.5
2021-12-28,23.4,25.2,0.0,-37.3,9.6,10.8,0.0,-35.8
2021-12-29,23.4,25.2,0.0,-36.8,9.6,10.8,0.0,-36.1
2021-12-30,23.4,25.2,0.0,-36.2,9.6,10.8,0.0,-35.6
2021-12-31,23.4,25.2,0.0,-36.6,9.6,10.8,0.0,-36.0
