time,precip_l,precip_l_cor,tp_l,t_l,precip_u,precip_u_cor,tp_u,t_u
2021-07-15,78.6,90.3,1.4,-4.8,4.2,4.7,0.6,-5.0
2021-07-16,78.6,90.3,0.0,-8.0,4.2,4.7,0.0,-7.9
2021-07-17,78.6,90.3,0.0,-5.2,4.2,4.7,0.0,-5.1
2021-07-18,79.0,90.7,0.5,1.1,4.6,5.2,0.5,1.1
2021-07-19,81.6,93.7,2.9,-0.0,6.5,7.4,2.2,-0.0
2021-07-20,84.2,96.6,2.9,-5.8,8.2,9.2,1.8,-5.8
2021-07-21,84.2,96.6,0.0,-6.2,8.2,9.2,0.0,-6.2
2021-07-22,84.2,96.6,0.0,-5.3,8.2,9.2,0.0,-5.3
2021-07-23,84.2,96.6,0.0,-7.4,8.2,9.2,0.0,-7.3
2021-07-24,84.2,96.6,0.0,-8.2,8.2,9.2,0.0,-8.3
2021-07-25,84.2,96.6,0.0,-10.3,8.2,9.2,0.0,-10.3
2021-07-26,84.2,96.6,0.0,-7.1,8.2,9.2,0.0,-7.0
2021-07-27,84.2,96.6,0.0,0.3,8.2,9.2,0.0,0.3
2021-07-28,84.2,96.6,0.0,-3.9,8.2,9.2,0.0,-3.9
2021-07-29,84.2,96.6,0.0,-4.2,8.2,9.2,0.0,-4.2
2021-07-30,84.2,96.6,0.0,-2.9,8.2,9.2,0.0,-2.9
2021-07-31,84.2,96.6,0.0,-2.0,8.2,9.2,0.0,-2.0
2021-08-01,84.2,96.6,0.0,-4.0,8.2,9.2,0.0,-4.0
2021-08-02,84.2,96.6,0.0,-3.5,8.2,9.2,0.0,-3.6
2021-08-03,84.2,96.6,0.0,-2.7,8.2,9.2,0.0,-2.8
2021-08-04,84.2,96.6,0.0,-2.9,8.2,9.2,0.0,-3.0
2021-08-05,84.2,96.6,0.0,-3.0,8.2,9.2,0.0,-3.1
2021-08-06,84.2,96.6,0.0,-6.2,8.2,9.2,0.0,-6.2
2021-08-07,84.2,96.6,0.0,-9.8,8.2,9.2,0.0,-9.7
2021-08-08,84.2,96.6,0.0,-7.9,8.2,9.2,0.0,-8.1
2021-08-09,84.2,96.6,0.0,-9.6,8.2,9.2,0.0,-9.7
2021-08-10,84.2,96.6,0.0,-10.0,8.2,9.2,0.0,-9.0
2021-08-11,84.2,96.6,0.0,-3.6,8.2,9.2,0.0,-3.7
2021-08-12,84.2,96.6,0.0,-6.8,8.2,9.2,0.0,-6.8
2021-08-13,84.2,96.6,0.0,-4.2,8.2,9.2,0.0,-4.1
2021-08-14,84.3,96.7,0.1,1.5,8.3,9.3,0.1,1.4
2021-08-15,85.2,97.8,1.1,0.5,9.7,11.0,1.7,0.4
2021-08-16,85.4,98.0,0.2,0.1,12.1,13.7,2.7,0.1
2021-08-17,85.4,98.0,0.0,-1.3,13.7,15.5,1.9,-1.3
2021-08-18,85.5,98.1,0.1,-0.7,14.8,16.8,1.3,-0.7
2021-08-19,85.6,98.2,0.1,-3.4,14.8,16.8,0.0,-3.5
2021-08-20,85.6,98.2,0.0,-3.6,14.8,16.8,0.0,-3.7
2021-08-21,85.6,98.2,0.0,-3.0,14.8,16.8,0.0,-3.0
2021-08-22,85.6,98.2,0.0,-4.8,14.8,16.8,0.0,-4.8
2021-08-23,85.6,98.2,0.0,-7.3,14.8,16.8,0.0,-7.2
2021-08-24,85.6,98.2,0.0,-5.4,14.8,16.8,0.0,-5.5
2021-08-25,85.6,98.2,0.0,-4.7,14.8,16.8,0.0,-4.8
2021-08-26,85.6,98.2,0.0,-5.2,14.8,16.8,0.0,-5.3
2021-08-27,85.6,98.2,0.0,-7.4,14.8,16.8,0.0,-7.5
2021-08-28,85.6,98.2,0.0,-9.1,14.8,16.8,0.0,-9.2
2021-08-29,85.6,98.2,0.0,-8.6,14.8,16.8,0.0,-8.7
2021-08-30,85.6,98.2,0.0,-10.0,14.8,16.8,0.0,-10.2
2021-08-31,85.6,98.2,0.0,-6.4,14.8,16.8,0.0,-6.4
2021-09-01,85.6,98.2,0.0,-8.9,14.8,16.8,0.0,-8.8
2021-09-02,85.6,98.2,0.0,-4.2,14.8,16.8,0.0,-4.2
2021-09-03,85.6,98.2,0.0,-6.6,14.8,16.8,0.0,-6.7
2021-09-04,85.6,98.2,0.0,-13.2,14.8,16.8,0.0,-13.2
2021-09-05,85.6,98.2,0.0,-15.8,14.8,16.8,0.0,-15.9
2021-09-06,85.6,98.2,0.0,-18.1,14.8,16.8,0.0,-17.8
2021-09-07,85.6,98.2,0.0,-13.6,14.8,16.8,0.0,-13.6
2021-09-08,85.6,98.2,0.0,-9.1,14.8,16.8,0.0,-9.1
2021-09-09,85.6,98.2,0.0,-12.5,14.8,16.8,0.0,-12.5
2021-09-10,85.6,98.2,0.0,-22.2,14.8,16.8,0.0,-22.0
2021-09-11,85.6,98.2,0.0,-18.2,14.8,16.8,0.0,-18.2
2021-09-12,85.6,98.2,0.0,-15.6,33.1,35.5,18.7,-15.7
2021-09-13,85.6,98.2,0.0,-15.2,40.4,43.0,7.4,-15.3
2021-09-14,85.6,98.2,0.0,-17.9,40.4,43.0,0.0,-17.8
2021-09-15,85.6,98.2,0.0,-24.6,40.4,43.0,0.0,-24.1
2021-09-16,85.6,98.2,0.0,-24.7,40.4,43.0,0.0,-24.2
2021-09-17,85.6,98.2,0.0,-22.5,40.4,43.0,0.0,-21.6
2021-09-18,85.6,98.2,0.0,-25.1,40.4,43.0,0.0,-21.9
2021-09-19,85.6,98.2,0.0,-27.1,40.4,43.0,0.0,-25.9
2021-09-20,85.6,98.2,0.0,-19.7,40.4,43.0,0.0,-19.8
2021-09-21,85.6,98.2,0.0,-20.6,40.4,43.0,0.0,-20.6
2021-09-22,85.6,98.2,0.0,-24.4,40.4,43.0,0.0,-24.2
2021-09-23,85.6,98.2,0.0,-28.9,40.4,43.0,0.0,-28.4
2021-09-24,85.6,98.2,0.0,-26.4,40.4,43.0,0.0,-26.4
2021-09-25,85.6,98.2,0.0,-26.5,40.4,43.0,0.0,-26.3
2021-09-26,85.6,98.2,0.0,-28.3,40.4,43.0,0.0,-27.7
2021-09-27,85.6,98.2,0.0,-25.3,40.4,43.0,0.0,-24.3
2021-09-28,85.6,98.2,0.0,-29.0,40.4,43.0,0.0,-28.6
2021-09-29,85.6,98.2,0.0,-23.4,40.4,43.0,0.0,-23.1
2021-09-30,85.6,98.2,0.0,-21.9,40.4,43.0,0.0,-21.7
2021-10-01,85.6,98.2,0.0,-21.3,40.4,43.0,0.0,-20.9
2021-10-02,85.6,98.2,0.0,-13.7,40.4,43.0,0.0,-13.7
2021-10-03,85.6,98.2,0.0,-23.7,40.4,43.0,0.0,-23.2
2021-10-04,85.6,98.2,0.0,-15.8,40.4,43.0,0.0,-15.7
2021-10-05,85.6,98.2,0.0,-19.3,40.4,43.0,0.0,-19.3
2021-10-06,85.6,98.2,0.0,-22.9,40.4,43.0,0.0,-22.9
2021-10-07,85.6,98.2,0.0,-27.4,40.4,43.0,0.0,-26.9
2021-10-08,85.6,98.2,0.0,-26.6,40.4,43.0,0.0,-23.9
2021-10-09,85.6,98.2,0.0,-28.3,40.4,43.0,0.0,-27.3
2021-10-10,85.6,98.2,0.0,-18.3,40.4,43.0,0.0,-18.2
2021-10-11,85.6,98.2,0.0,-10.7,40.4,43.0,0.0,-10.8
2021-10-12,85.6,98.2,0.0,-10.9,40.4,43.0,0.0,-10.8
2021-10-13,85.6,98.2,0.0,-19.6,40.4,43.0,0.0,-19.2
2021-10-14,85.6,98.2,0.0,-8.8,40.4,43.0,0.0,-8.9
2021-10-15,85.6,98.2,0.0,-10.3,40.4,43.0,0.0,-10.3
2021-10-16,85.6,98.2,0.0,-25.4,40.4,43.0,0.0,-25.4
2021-10-17,85.6,98.2,0.0,-35.2,40.4,43.0,0.0,-34.8
2021-10-18,85.6,98.2,0.0,-29.5,40.4,43.0,0.0,-29.4
2021-10-19,85.6,98.2,0.0,-20.4,40.4,43.0,0.0,-20.1
2021-10-20,85.6,98.2,0.0,-18.6,40.4,43.0,0.0,-17.1
2021-10-21,85.6,98.2,0.0,-21.3,40.4,43.0,0.0,-20.0
2021-10-22,85.6,98.2,0.0,-20.4,40.4,43.0,0.0,-20.3
2021-10-23,85.6,98.2,0.0,-34.2,40.4,43.0,0.0,-33.4
2021-10-24,85.6,98.2,0.0,-31.5,,43.0,0.0,-31.0
2021-10-25,85.6,98.2,0.0,-20.8,,43.0,0.0,-20.7
2021-10-26,85.6,98.2,0.0,-27.1,40.4,43.0,0.0,-26.7
2021-10-27,85.6,98.2,0.0,-26.8,,43.0,0.0,-25.6
2021-10-28,85.6,98.2,0.0,-24.6,40.4,43.0,0.0,-24.3
2021-10-29,85.6,98.2,0.0,-21.3,,43.0,0.0,-21.2
2021-10-30,85.6,98.2,0.0,-16.7,40.4,43.0,0.0,-16.7
2021-10-31,85.6,98.2,0.0,-16.1,40.4,43.0,0.0,-16.1
2021-11-01,85.6,98.2,0.0,-16.7,40.4,43.0,0.0,-16.7
2021-11-02,85.6,98.2,0.0,-9.5,40.4,43.0,0.0,-9.5
2021-11-03,85.6,98.2,0.0,-15.9,40.4,43.0,0.0,-15.8
2021-11-04,85.6,98.2,0.0,-19.5,40.4,43.0,0.0,-19.3
2021-11-05,85.6,98.2,0.0,-24.7,40.4,43.0,0.0,-24.5
2021-11-06,85.6,98.2,0.0,-27.8,40.4,43.0,0.0,-27.6
2021-11-07,85.6,98.2,0.0,-31.6,40.4,43.0,0.0,-31.3
2021-11-08,85.6,98.2,0.0,-28.6,40.4,43.0,0.0,-28.4
2021-11-09,,98.2,0.0,-30.2,40.4,43.0,0.0,-30.2
2021-11-10,,98.2,0.0,-37.5,,43.0,0.0,-36.8
2021-11-11,,98.2,0.0,-40.3,,43.0,0.0,-39.3
2021-11-12,,98.2,0.0,-39.0,,43.0,0.0,-38.2
2021-11-13,,98.2,0.0,-34.2,40.4,43.0,0.0,-33.5
2021-11-14,85.6,98.2,0.0,-29.3,40.4,43.0,0.0,-29.5
2021-11-15,85.6,98.2,0.0,-33.5,40.4,43.0,0.0,-33.5
2021-11-16,85.6,98.2,0.0,-33.9,40.4,43.0,0.0,-33.8
2021-11-17,85.6,98.2,0.0,-30.0,40.4,43.0,0.0,-29.8
2021-11-18,85.6,98.2,0.0,-26.1,40.4,43.0,0.0,-26.0
2021-11-19,85.6,98.2,0.0,-33.2,40.4,43.0,0.0,-33.0
2021-11-20,85.6,98.2,0.0,-21.3,40.4,43.0,0.0,-21.4
2021-11-21,85.6,98.2,0.0,-20.9,40.4,43.0,0.0,-20.9
2021-11-22,85.6,98.2,0.0,-25.0,40.4,43.0,0.0,-25.0
2021-11-23,85.6,98.2,0.0,-30.2,40.4,43.0,0.0,-30.1
2021-11-24,85.6,98.2,0.0,-12.5,40.4,43.0,0.0,-12.5
2021-11-25,85.6,98.2,0.0,-17.2,40.4,43.0,0.0,-17.2
2021-11-26,85.6,98.2,0.0,-12.7,40.4,43.0,0.0,-12.7
2021-11-27,85.6,98.2,0.0,-3.2,40.4,43.0,0.0,-3.2
2021-11-28,85.6,98.2,0.0,-3.7,40.4,43.0,0.0,-3.8
2021-11-29,85.6,98.2,0.0,-14.7,40.4,43.0,0.0,-14.8
2021-11-30,85.6,98.2,0.0,-17.9,40.4,43.0,0.0,-17.9
2021-12-01,85.6,98.2,0.0,-19.7,40.4,43.0,0.0,-19.7
2021-12-02,85.6,98.2,0.0,-21.0,40.4,43.0,0.0,-21.0
2021-12-03,85.6,98.2,0.0,-28.8,40.4,43.0,0.0,-28.7
2021-12-04,85.6,98.2,0.0,-24.9,40.4,43.0,0.0,-24.7
2021-12-05,85.6,98.2,0.0,-17.5,40.4,43.0,0.0,-17.6
2021-12-06,85.6,98.2,0.0,-25.8,40.4,43.0,0.0,-25.9
2021-12-07,85.6,98.2,0.0,-31.4,40.4,43.0,0.0,-31.2
2021-12-08,85.6,98.2,0.0,-21.0,40.4,43.0,0.0,-21.1
2021-12-09,85.6,98.2,0.0,-25.0,40.4,43.0,0.0,-24.1
2021-12-10,85.6,98.2,0.0,-28.0,40.4,43.0,0.0,-27.2
2021-12-11,85.6,98.2,0.0,-21.9,40.4,43.0,0.0,-21.8
2021-12-12,85.6,98.2,0.0,-21.9,40.4,43.0,0.0,-21.7
2021-12-13,85.6,98.2,0.0,-20.5,40.4,43.0,0.0,-20.4
2021-12-14,85.6,98.2,0.0,-24.2,40.4,43.0,0.0,-23.3
2021-12-15,85.6,98.2,0.0,-32.0,40.4,43.0,0.0,-30.8
2021-12-16,85.6,98.2,0.0,-26.3,40.4,43.0,0.0,-26.1
2021-12-17,,98.2,0.0,-35.5,40.4,43.0,0.0,-34.9
2021-12-18,85.6,98.2,0.0,-23.3,40.4,43.0,0.0,-23.2
2021-12-19,85.6,98.2,0.0,-17.9,40.4,43.0,0.0,-18.0
2021-12-20,85.6,98.2,0.0,-13.8,40.4,43.0,0.0,-13.8
2021-12-21,85.6,98.2,0.0,-16.0,40.4,43.0,0.0,-16.0
2021-12-22,85.6,98.2,0.0,-20.3,40.4,43.0,0.0,-20.3
2021-12-23,85.6,98.2,0.0,-20.5,40.4,43.0,0.0,-20.5
2021-12-24,85.6,98.2,0.0,-26.8,40.4,43.0,0.0,-26.6
2021-12-25,85.6,98.2,0.0,-27.0,40.4,43.0,0.0,-26.8
2021-12-26,85.6,98.2,0.0,-31.0,40.4,43.0,0.0,-29.7
2021-12-27,85.6,98.2,0.0,-33.0,40.4,43.0,0.0,-28.4
2021-12-28,85.6,98.2,0.0,-33.8,40.4,43.0,0.0,-31.6
2021-12-29,85.6,98.2,0.0,-35.2,40.4,43.0,0.0,-30.2
2021-12-30,85.6,98.2,0.0,-33.6,40.4,43.0,0.0,-30.5
2021-12-31,85.6,98.2,0.0,-35.6,40.4,43.0,0.0,-35.2
