time,precip_l,precip_l_cor,tp_l,t_l,precip_u,precip_u_cor,tp_u,t_u
2022-04-19,7999.0,8162.3,0.0,-17.0,2065.0,2107.6,0.0,
2022-04-20,7999.0,8162.3,0.0,-25.7,2065.0,2107.6,0.0,
2022-04-21,7999.0,8162.3,0.0,-17.9,2065.0,2107.6,0.0,
2022-04-22,7999.0,8162.3,0.0,-15.5,2065.0,2107.6,0.0,
2022-04-23,7999.0,8162.3,0.0,-14.7,2065.0,2107.6,0.0,
2022-04-24,7999.0,8162.3,0.0,-14.2,2065.0,2107.6,0.0,
2022-04-25,7999.0,8162.3,0.0,-15.9,2065.0,2107.6,0.0,
2022-04-26,7999.0,8162.3,0.0,-14.2,2065.0,2107.6,0.0,
2022-04-27,7999.0,8162.3,0.0,-14.9,2065.0,2107.6,0.0,
2022-04-28,7999.0,8162.3,0.0,-14.1,2065.0,2107.6,0.0,
2022-04-29,7999.0,8162.3,0.0,-10.5,2065.0,2107.6,0.0,
2022-04-30,7999.0,8162.3,0.0,-8.6,2065.0,2107.6,0.0,
2022-05-01,7999.0,8162.3,0.0,-12.1,2065.0,2107.6,0.0,
2022-05-02,7999.0,8162.3,0.0,-13.5,2065.0,2107.6,0.0,
2022-05-03,7999.0,8162.3,0.0,-19.1,2065.0,2107.6,0.0,
2022-05-04,7999.0,8162.3,0.0,-24.9,2065.0,2107.6,0.0,
2022-05-05,7999.0,8162.3,0.0,-25.0,2065.0,2107.6,0.0,
2022-05-06,7999.0,8162.3,0.0,-17.8,2065.0,2107.6,0.0,
2022-05-07,7999.0,8162.3,0.0,-17.3,2065.0,2107.6,0.0,
2022-05-08,7999.0,8162.3,0.0,-12.3,2065.0,2107.6,0.0,
2022-05-09,7999.0,8162.3,0.0,-9.9,2065.0,2107.6,0.0,
2022-05-10,7999.0,8162.3,0.0,-11.3,2065.0,2107.6,0.0,
2022-05-11,7999.0,8162.3,0.0,-13.7,2065.0,2107.6,0.0,
2022-05-12,7999.0,8162.3,0.0,-18.1,2065.0,2107.6,0.0,
2022-05-13,7999.0,8162.3,0.0,-20.5,2065.0,2107.6,0.0,
2022-05-14,7999.0,8162.3,0.0,-23.8,2065.0,2107.6,0.0,
2022-05-15,7999.0,8162.3,0.0,-22.2,2065.0,2107.6,0.0,
2022-05-16,7999.0,8162.3,0.0,-13.4,2065.0,2107.6,0.0,
2022-05-17,7999.0,8162.3,0.0,-10.7,2065.0,2107.6,0.0,
2022-05-18,7999.0,8162.3,0.0,-15.9,2065.0,2107.6,0.0,
2022-05-19,7999.0,8162.3,0.0,-15.8,2065.0,2107.6,0.0,
2022-05-20,7999.0,8162.3,0.0,-16.4,2065.0,2107.6,0.0,
2022-05-21,7999.0,8162.3,0.0,-10.3,2065.0,2107.6,0.0,
2022-05-22,7999.0,8162.3,0.0,-11.9,2065.0,2107.6,0.0,
2022-05-23,7999.0,8162.3,0.0,-17.2,2065.0,2107.6,0.0,
2022-05-24,7999.0,8162.3,0.0,-20.2,2065.0,2107.6,0.0,
2022-05-25,7999.0,8162.3,0.0,-22.6,2065.0,2107.6,0.0,
2022-05-26,7999.0,8162.3,0.0,-15.2,2065.0,2107.6,0.0,
2022-05-27,7999.0,8162.3,0.0,-13.6,2065.0,2107.6,0.0,
2022-05-28,7999.0,8162.3,0.0,-12.0,2065.0,2107.6,0.0,
2022-05-29,7999.0,8162.3,0.0,-12.0,2065.0,2107.6,0.0,
2022-05-30,7999.0,8162.3,0.0,-14.7,2065.0,2107.6,0.0,
2022-05-31,7999.0,8162.3,0.0,-11.6,2065.0,2107.6,0.0,
2022-06-01,7999.0,8162.3,0.0,-15.4,2065.0,2107.6,0.0,
2022-06-02,7999.0,8162.3,0.0,-16.3,2065.0,2107.6,0.0,
2022-06-03,7999.0,8162.3,0.0,-15.4,2065.0,2107.6,0.0,
2022-06-04,7999.0,8162.3,0.0,-11.5,2065.0,2107.6,0.0,
2022-06-05,7999.0,8162.3,0.0,-8.2,2065.0,2107.6,0.0,
2022-06-06,7999.0,8162.3,0.0,-10.8,2065.0,2107.6,0.0,
2022-06-07,7999.0,8162.3,0.0,-10.9,2065.0,2107.6,0.0,
2022-06-08,7999.0,8162.3,0.0,-7.6,2065.0,2107.6,0.0,
2022-06-09,7999.0,8162.3,0.0,-10.8,2065.0,2107.6,0.0,
2022-06-10,7999.0,8162.3,0.0,-11.4,2065.0,2107.6,0.0,
2022-06-11,7999.0,8162.3,0.0,-7.0,2065.0,2107.6,0.0,
2022-06-12,7999.0,8162.3,0.0,-11.3,2065.0,2107.6,0.0,
2022-06-13,7999.0,8162.3,0.0,-16.1,2065.0,2107.6,0.0,
2022-06-14,7999.0,8162.3,0.0,-14.4,2065.0,2107.6,0.0,
2022-06-15,7999.0,8162.3,0.0,-15.0,2065.0,2107.6,0.0,
2022-06-16,7999.0,8162.3,0.0,-14.6,2065.0,2107.6,0.0,
2022-06-17,7999.0,8162.3,0.0,-10.7,2065.0,2107.6,0.0,
2022-06-18,7999.0,8162.3,0.0,-2.3,2065.0,2107.6,0.0,
2022-06-19,7999.0,8162.3,0.0,-0.8,2065.0,2107.6,0.0,
2022-06-20,7999.0,8162.3,0.0,-1.4,2065.0,2107.6,0.0,
2022-06-21,7999.0,8162.3,0.0,-11.7,2065.0,2107.6,0.0,
2022-06-22,7999.0,8162.3,0.0,-13.5,2065.7,2108.4,0.8,-12.3
2022-06-23,7999.0,8162.3,0.0,-11.8,2066.0,2108.7,0.3,-11.5
2022-06-24,7999.0,8162.3,0.0,-9.6,2066.0,2108.7,0.0,-9.3
2022-06-25,7999.0,8162.3,0.0,-7.5,2066.0,2108.7,0.0,-7.6
2022-06-26,7999.0,8162.3,0.0,-11.7,2066.0,2108.7,0.0,-11.7
2022-06-27,7999.0,8162.3,0.0,-10.9,2066.0,2108.7,0.0,-10.9
2022-06-28,7999.0,8162.3,0.0,-10.0,2066.0,2108.7,0.0,-9.8
2022-06-29,7999.0,8162.3,0.0,-8.4,2066.0,2108.7,0.0,-8.4
2022-06-30,7999.0,8162.3,0.0,-9.2,2066.0,2108.7,0.0,-9.2
2022-07-01,7999.0,8162.3,0.0,-5.3,2066.0,2108.7,0.0,-5.3
2022-07-02,7999.0,8162.3,0.0,-9.1,2066.0,2108.7,0.0,-9.0
2022-07-03,7999.0,8162.3,0.0,-7.4,2066.0,2108.7,0.0,-6.6
2022-07-04,7999.0,8162.3,0.0,-4.2,2066.0,2108.7,0.0,-3.9
2022-07-05,7999.0,8162.3,0.0,-5.8,2066.0,2108.7,0.0,-5.8
2022-07-06,7999.0,8162.3,0.0,-7.2,2066.0,2108.7,0.0,-7.0
2022-07-07,7999.0,8162.3,0.0,-8.2,2066.0,2108.7,0.0,-8.1
2022-07-08,7999.0,8162.3,0.0,-7.9,2066.0,2108.7,0.0,-7.9
2022-07-09,7999.0,8162.3,0.0,-6.1,2066.0,2108.7,0.0,-6.2
2022-07-10,7999.0,8162.3,0.0,-8.2,2066.0,2108.7,0.0,-8.0
2022-07-11,7999.0,8162.3,0.0,-11.0,2066.0,2108.7,0.0,-10.3
2022-07-12,7999.0,8162.3,0.0,-10.6,2066.0,2108.7,0.0,-10.5
2022-07-13,7999.0,8162.3,0.0,-10.0,2066.0,2108.7,0.0,-10.0
2022-07-14,7999.0,8162.3,0.0,-11.8,2066.0,2108.7,0.0,-11.4
2022-07-15,7999.0,8162.3,0.0,-9.1,2066.0,2108.7,0.0,-9.1
2022-07-16,7999.0,8162.3,0.0,-6.5,2066.0,2108.7,0.0,-6.6
2022-07-17,7999.0,8162.3,0.0,-5.7,2066.0,2108.7,0.0,-5.7
2022-07-18,7999.0,8162.3,0.0,-5.8,2066.0,2108.7,0.0,-5.7
2022-07-19,7999.0,8162.3,0.0,-6.1,2066.0,2108.7,0.0,-5.8
2022-07-20,7999.0,8162.3,0.0,-2.2,2066.0,2108.7,0.0,-2.3
2022-07-21,7999.0,8162.3,0.0,-2.4,2066.0,2108.7,0.0,-2.4
2022-07-22,7999.0,8162.3,0.0,-4.3,2066.0,2108.7,0.0,-3.9
2022-07-23,7999.0,8162.3,0.0,-4.9,2066.0,2108.7,0.0,-3.5
2022-07-24,7999.0,8162.3,0.0,-5.0,2066.0,2108.7,0.0,-4.2
2022-07-25,7999.0,8162.3,0.0,-5.7,2066.0,2108.7,0.0,-5.2
2022-07-26,7999.0,8162.3,0.0,-8.0,2066.0,2108.7,0.0,-7.7
2022-07-27,7999.0,8162.3,0.0,-10.7,2066.0,2108.7,0.0,-10.6
2022-07-28,7999.0,8162.3,0.0,-11.8,2066.0,2108.7,0.0,-11.7
2022-07-29,7999.0,8162.3,0.0,-9.8,2066.0,2108.7,0.0,-9.8
2022-07-30,7999.0,8162.3,0.0,-5.3,2066.0,2108.7,0.0,-5.2
2022-07-31,7999.0,8162.3,0.0,-6.6,2066.0,2108.7,0.0,-5.5
2022-08-01,7999.0,8162.3,0.0,-8.0,2066.0,2108.7,0.0,-6.7
2022-08-02,7999.0,8162.3,0.0,-8.9,2066.0,2108.7,0.0,-8.4
2022-08-03,7999.0,8162.3,0.0,-6.1,2066.0,2108.7,0.0,-5.7
2022-08-04,7999.0,8162.3,0.0,-6.4,2066.0,2108.7,0.0,-6.4
2022-08-05,7999.0,8162.3,0.0,-5.2,2066.0,2108.7,0.0,-5.2
2022-08-06,7999.0,8162.3,0.0,-5.6,2066.0,2108.7,0.0,-5.7
2022-08-07,7999.0,8162.3,0.0,-9.8,2066.0,2108.7,0.0,-9.8
2022-08-08,7999.0,8162.3,0.0,-11.3,2066.0,2108.7,0.0,-10.8
2022-08-09,7999.0,8162.3,0.0,-10.1,2066.0,2108.7,0.0,-10.2
2022-08-10,7999.0,8162.3,0.0,-9.4,2066.0,2108.7,0.0,-9.4
2022-08-11,7999.0,8162.3,0.0,-13.6,2066.0,2108.7,0.0,-12.9
2022-08-12,7999.0,8162.3,0.0,-13.9,2066.0,2108.7,0.0,-12.2
2022-08-13,7999.0,8162.3,0.0,-8.2,2066.0,2108.7,0.0,-6.6
2022-08-14,7999.0,8162.3,0.0,-4.2,2066.0,2108.7,0.0,-4.2
2022-08-15,7999.0,8162.3,0.0,-6.0,2066.0,2108.7,0.0,-6.1
2022-08-16,7999.0,8162.3,0.0,-7.9,2066.0,2108.7,0.0,-7.9
2022-08-17,7999.0,8162.3,0.0,-11.3,2066.0,2108.7,0.0,-11.3
2022-08-18,7999.0,8162.3,0.0,-14.6,2066.0,2108.7,0.0,-14.5
2022-08-19,7999.0,8162.3,0.0,-12.8,2066.0,2108.7,0.0,-12.8
2022-08-20,7999.0,8162.3,0.0,-9.6,2066.0,2108.7,0.0,-9.6
2022-08-21,7999.0,8162.3,0.0,-14.7,2066.0,2108.7,0.0,-14.6
2022-08-22,7999.0,8162.3,0.0,-14.4,2066.0,2108.7,0.0,-13.2
2022-08-23,7999.0,8162.3,0.0,-7.7,2066.0,2108.7,0.0,-7.4
2022-08-24,7999.0,8162.3,0.0,-9.8,2066.0,2108.7,0.0,-8.7
2022-08-25,7999.0,8162.3,0.0,-8.6,2066.0,2108.7,0.0,-8.3
2022-08-26,7999.0,8162.3,0.0,-6.3,2066.0,2108.7,0.0,-6.4
2022-08-27,7999.0,8162.3,0.0,-10.0,2066.0,2108.7,0.0,-10.1
2022-08-28,7999.0,8162.3,0.0,-12.4,2066.0,2108.7,0.0,-12.2
2022-08-29,7999.0,8162.3,0.0,-9.9,2066.0,2108.7,0.0,-9.9
2022-08-30,7999.0,8162.3,0.0,-11.8,2066.0,2108.7,0.0,-12.0
2022-08-31,7999.0,8162.3,0.0,-16.1,2066.0,2108.7,0.0,-16.4
2022-09-01,7999.0,8162.3,0.0,-11.9,2066.0,2108.7,0.0,-11.3
2022-09-02,7999.0,8162.3,0.0,0.3,2066.6,2109.4,0.7,0.3
2022-09-03,7999.0,8162.3,0.0,-0.2,2067.2,2110.1,0.7,-0.3
2022-09-04,7999.0,8162.3,0.0,-4.3,2068.4,2111.4,1.3,-4.0
2022-09-05,7999.0,8162.3,0.0,-5.7,2069.0,2112.1,0.7,-4.7
2022-09-06,7999.0,8162.3,0.0,-4.5,2069.0,2112.1,0.0,-4.4
2022-09-07,7999.0,8162.3,0.0,-8.7,2069.0,2112.1,0.0,-8.7
2022-09-08,7999.0,8162.3,0.0,-11.4,2069.0,2112.1,0.0,-11.2
2022-09-09,7999.0,8162.3,0.0,-7.8,2069.0,2112.1,0.0,-6.5
2022-09-10,7999.0,8162.3,0.0,-6.7,2069.0,2112.1,0.0,-4.7
2022-09-11,7999.0,8162.3,0.0,-6.6,2069.0,2112.1,0.0,-6.5
2022-09-12,7999.0,8162.3,0.0,-8.8,2069.0,2112.1,0.0,-8.7
2022-09-13,7999.0,8162.3,0.0,-12.4,2069.0,2112.1,0.0,-11.4
2022-09-14,7999.0,8162.3,0.0,-11.1,2069.0,2112.1,0.0,-10.5
2022-09-15,7999.0,8162.3,0.0,-6.2,2069.0,2112.1,0.0,-6.0
2022-09-16,7999.0,8162.3,0.0,-4.6,2069.0,2112.1,0.0,-4.6
2022-09-17,7999.0,8162.3,0.0,-7.9,2069.0,2112.1,0.0,-7.9
2022-09-18,7999.0,8162.3,0.0,-8.6,2069.0,2112.1,0.0,-8.6
2022-09-19,7999.0,8162.3,0.0,-7.5,2069.0,2112.1,0.0,-7.6
2022-09-20,7999.0,8162.3,0.0,-9.2,2069.0,2112.1,0.0,-9.3
2022-09-21,7999.0,8162.3,0.0,-14.7,2069.0,2112.1,0.0,-14.7
2022-09-22,7999.0,8162.3,0.0,-9.5,2069.0,2112.1,0.0,-9.5
2022-09-23,7999.0,8162.3,0.0,-3.3,2069.0,2112.1,0.0,-3.5
2022-09-24,7999.0,8162.3,0.0,-6.5,2069.0,2112.1,0.0,-6.8
2022-09-25,7999.0,8162.3,0.0,-7.6,2069.0,2112.1,0.0,-6.5
2022-09-26,7999.0,8162.3,0.0,-2.2,2069.0,2112.1,0.0,-2.3
2022-09-27,7999.0,8162.3,0.0,-8.4,2069.0,2112.1,0.0,-8.4
2022-09-28,7999.0,8162.3,0.0,-8.4,2069.0,2112.1,0.0,-8.4
2022-09-29,7999.0,8162.3,0.0,-10.4,2069.0,2112.1,0.0,-10.4
2022-09-30,7999.0,8162.3,0.0,-13.0,2069.0,2112.1,0.0,-13.5
2022-10-01,7999.0,8162.3,0.0,-16.6,2069.0,2112.1,0.0,-16.9
2022-10-02,7999.0,8162.3,0.0,-18.6,2069.0,2112.1,0.0,-18.7
2022-10-03,7999.0,8162.3,0.0,-18.3,2069.0,2112.1,0.0,-18.5
2022-10-04,7999.0,8162.3,0.0,-20.7,2069.0,2112.1,0.0,-19.5
2022-10-05,7999.0,8162.3,0.0,-18.9,2069.0,2112.1,0.0,-18.2
2022-10-06,7999.0,8162.3,0.0,-20.6,2069.0,2112.1,0.0,-20.6
2022-10-07,7999.0,8162.3,0.0,-21.8,2069.0,2112.1,0.0,-20.8
2022-10-08,7999.0,8162.3,0.0,-26.4,2069.0,2112.1,0.0,-26.2
2022-10-09,7999.0,8162.3,0.0,-21.6,2069.0,2112.1,0.0,-20.6
2022-10-10,7999.0,8162.3,0.0,-17.0,2069.0,2112.1,0.0,-17.0
2022-10-11,7999.0,8162.3,0.0,-22.5,2069.0,2112.1,0.0,-22.3
2022-10-12,7999.0,8162.3,0.0,-28.2,2069.0,2112.1,0.0,-28.1
2022-10-13,7999.0,8162.3,0.0,-23.8,2069.0,2112.1,0.0,-23.7
2022-10-14,7999.0,8162.3,0.0,-29.0,2069.0,2112.1,0.0,-29.8
2022-10-15,7999.0,8162.3,0.0,-20.8,2069.0,2112.1,0.0,
2022-10-16,7999.0,8162.3,0.0,-17.4,2069.0,2112.1,0.0,
2022-10-17,7999.0,8162.3,0.0,-12.8,2069.0,2112.1,0.0,
2022-10-18,7999.0,8162.3,0.0,-10.6,2069.0,2112.1,0.0,
2022-10-19,7999.0,8162.3,0.0,-12.4,2069.0,2112.1,0.0,
2022-10-20,7999.0,8162.3,0.0,-22.9,2069.0,2112.1,0.0,
2022-10-21,7999.0,8162.3,0.0,-9.8,2069.0,2112.1,0.0,
2022-10-22,7999.0,8162.3,0.0,-13.3,2069.0,2112.1,0.0,
2022-10-23,7999.0,8162.3,0.0,-16.9,2069.0,2112.1,0.0,
2022-10-24,7999.0,8162.3,0.0,-22.6,2069.0,2112.1,0.0,
2022-10-25,7999.0,8162.3,0.0,-21.3,2069.0,2112.1,0.0,
2022-10-26,7999.0,8162.3,0.0,-20.2,2069.0,2112.1,0.0,
2022-10-27,7999.0,8162.3,0.0,-9.2,2069.0,2112.1,0.0,
2022-10-28,7999.0,8162.3,0.0,-6.5,2069.0,2112.1,0.0,
2022-10-29,7999.0,8162.3,0.0,-15.0,2069.0,2112.1,0.0,
2022-10-30,7999.0,8162.3,0.0,-18.8,2069.0,2112.1,0.0,
2022-10-31,7999.0,8162.3,0.0,-18.0,2069.0,2112.1,0.0,
2022-11-01,7999.0,8162.3,0.0,-19.7,2069.0,2112.1,0.0,
2022-11-02,7999.0,8162.3,0.0,-29.4,2069.0,2112.1,0.0,
2022-11-03,7999.0,8162.3,0.0,-25.6,2069.0,2112.1,0.0,
2022-11-04,7999.0,8162.3,0.0,-18.7,2069.0,2112.1,0.0,
2022-11-05,7999.0,8162.3,0.0,-15.8,2069.0,2112.1,0.0,
2022-11-06,7999.0,8162.3,0.0,-17.9,2069.0,2112.1,0.0,
2022-11-07,7999.0,8162.3,0.0,-24.9,2069.0,2112.1,0.0,
2022-11-08,,,,-31.7,2069.0,2112.1,0.0,
2022-11-09,,,,-21.5,2069.0,2112.1,0.0,
2022-11-10,7999.0,8162.3,,-20.6,2069.0,2112.1,0.0,
2022-11-11,7999.0,8162.3,0.0,-20.3,2069.0,2112.1,0.0,
2022-11-12,7999.0,8162.3,0.0,-20.6,2069.0,2112.1,0.0,
2022-11-13,7999.0,8162.3,0.0,-17.4,2069.0,2112.1,0.0,
2022-11-14,7999.0,8162.3,0.0,-17.6,2069.0,2112.1,0.0,
2022-11-15,,,,-19.9,2069.0,2112.1,0.0,
2022-11-16,,,,-25.7,2069.0,2112.1,0.0,
2022-11-17,,,,-18.4,2069.0,2112.1,0.0,
2022-11-18,7999.0,8162.3,,-16.8,2069.0,2112.1,0.0,
2022-11-19,7999.0,8162.3,0.0,-18.5,2069.0,2112.1,0.0,
2022-11-20,7999.0,8162.3,0.0,-20.2,2069.0,2112.1,0.0,
2022-11-21,7999.0,8162.3,0.0,-19.1,2069.0,2112.1,0.0,
2022-11-22,7999.0,8162.3,0.0,-17.2,2069.0,2112.1,0.0,
2022-11-23,7999.0,8162.3,0.0,-19.8,2069.0,2112.1,0.0,
2022-11-24,7999.0,8162.3,0.0,-23.8,2069.0,2112.1,0.0,
2022-11-25,7999.0,8162.3,0.0,-18.8,2069.0,2112.1,0.0,
2022-11-26,7999.0,8162.3,0.0,-19.7,2069.0,2112.1,0.0,
2022-11-27,,,,-20.7,2069.0,2112.1,0.0,
2022-11-28,,,,-24.5,2069.0,2112.1,0.0,
2022-11-29,,,,-19.2,2069.0,2112.1,0.0,
2022-11-30,,,,-17.1,2069.0,2112.1,0.0,
2022-12-01,,,,-26.6,2069.0,2112.1,0.0,
2022-12-02,,,,-21.1,2069.0,2112.1,0.0,
2022-12-03,,,,-18.7,2069.0,2112.1,0.0,
2022-12-04,,,,-28.5,2069.0,2112.1,0.0,
2022-12-05,,,,-18.9,2069.0,2112.1,0.0,
