time,precip_l,precip_l_cor,tp_l,t_l,precip_u,precip_u_cor,tp_u,t_u
2021-08-27,14.6,16.7,0.0,-4.2,14.8,16.9,0.0,-4.2
2021-08-28,14.6,16.7,0.0,-7.6,14.8,16.9,0.0,-7.6
2021-08-29,14.6,16.7,0.0,-7.5,14.8,16.9,0.0,-7.5
2021-08-30,14.6,16.7,0.0,-9.0,14.8,16.9,0.0,-9.0
2021-08-31,14.6,16.7,0.0,-10.5,14.8,16.9,0.0,-10.5
2021-09-01,14.6,16.7,0.0,-12.7,14.8,16.9,0.0,-12.7
2021-09-02,14.7,16.8,0.1,-4.0,14.8,16.9,0.0,-4.0
2021-09-03,14.8,16.9,0.2,-4.7,14.8,16.9,0.0,-4.8
2021-09-04,14.8,16.9,0.0,-12.8,14.8,16.9,0.0,-12.9
2021-09-05,14.8,16.9,0.0,-20.0,14.8,16.9,0.0,-19.9
2021-09-06,20.3,23.3,6.3,-15.9,14.8,16.9,0.0,-15.9
2021-09-07,37.2,42.4,19.2,-11.1,14.8,16.9,0.0,-11.1
2021-09-08,40.2,45.8,3.4,-14.1,14.8,16.9,0.0,-14.1
2021-09-09,42.6,48.6,2.8,-15.1,14.8,16.9,0.0,-15.1
2021-09-10,47.0,53.6,5.0,-19.9,14.8,16.9,0.0,-20.0
2021-09-11,67.0,75.7,22.1,-23.6,14.8,16.9,0.0,-23.6
2021-09-12,125.7,137.5,61.8,-11.5,14.8,16.9,0.0,-11.5
2021-09-13,156.6,169.2,31.7,-14.0,14.8,16.9,0.0,-13.7
2021-09-14,156.6,169.2,0.0,-14.2,14.8,16.9,0.0,-13.9
2021-09-15,156.6,169.2,0.0,-15.1,14.8,16.9,0.0,-15.1
2021-09-16,156.6,169.2,0.0,-20.9,14.8,16.9,0.0,-20.9
2021-09-17,156.6,169.2,0.0,-23.1,14.8,16.9,0.0,-23.1
2021-09-18,156.6,169.2,0.0,-23.0,14.8,16.9,0.0,-23.0
2021-09-19,156.6,169.2,0.0,-23.4,14.8,16.9,0.0,-23.4
2021-09-20,156.6,169.2,0.0,-24.7,14.8,16.9,0.0,-24.7
2021-09-21,156.6,169.2,0.0,-22.7,14.8,16.9,0.0,-22.7
2021-09-22,156.6,169.2,0.0,-21.5,14.8,16.9,0.0,-21.5
2021-09-23,156.6,169.2,0.0,-25.3,14.8,16.9,0.0,-25.3
2021-09-24,156.6,169.2,0.0,-25.3,14.8,16.9,0.0,-25.3
2021-09-25,156.6,169.2,0.0,-22.2,14.8,16.9,0.0,-22.2
2021-09-26,156.6,169.2,0.0,-21.7,14.8,16.9,0.0,-21.7
2021-09-27,156.6,169.2,0.0,-23.5,14.8,16.9,0.0,-23.5
2021-09-28,156.6,169.2,0.0,-22.0,14.8,16.9,0.0,-22.0
2021-09-29,156.6,169.2,0.0,-16.6,14.8,16.9,0.0,-16.6
2021-09-30,156.6,169.2,0.0,-20.0,14.8,16.9,0.0,-20.1
2021-10-01,156.6,169.2,0.0,-17.1,14.8,16.9,0.0,-17.2
2021-10-02,156.6,169.2,0.0,-15.8,14.8,16.9,0.0,-15.8
2021-10-03,156.6,169.2,0.0,-20.9,14.8,16.9,0.0,-20.9
2021-10-04,156.6,169.2,0.0,-21.7,14.8,16.9,0.0,-21.8
2021-10-05,156.6,169.2,0.0,-23.0,14.8,16.9,0.0,-23.0
2021-10-06,156.6,169.2,0.0,-20.5,14.8,16.9,0.0,-20.5
2021-10-07,156.6,169.2,0.0,-22.6,14.8,16.9,0.0,-22.6
2021-10-08,156.6,169.2,0.0,-23.1,14.8,16.9,0.0,-23.0
2021-10-09,156.6,169.2,0.0,-22.3,14.8,16.9,0.0,-22.3
2021-10-10,156.6,169.2,0.0,-17.0,14.8,16.9,0.0,-17.1
2021-10-11,156.6,169.2,0.0,-18.0,14.8,16.9,0.0,-18.0
2021-10-12,156.6,169.2,0.0,-16.5,14.8,16.9,0.0,-16.5
2021-10-13,158.1,170.7,1.5,-13.7,14.8,16.9,0.0,-13.8
2021-10-14,159.0,171.6,0.9,-7.8,14.8,16.9,0.0,-7.8
2021-10-15,159.0,171.6,0.0,-14.8,14.8,16.9,0.0,-14.7
2021-10-16,159.0,171.6,0.0,-26.5,14.8,16.9,0.0,-26.5
2021-10-17,159.0,171.6,0.0,-31.2,14.8,16.9,0.0,-31.1
2021-10-18,159.0,171.6,0.0,-25.2,14.8,16.9,0.0,-25.2
2021-10-19,159.0,171.6,0.0,-16.9,14.8,16.9,0.0,-16.9
2021-10-20,159.0,171.6,0.0,-13.6,14.8,16.9,0.0,-13.5
2021-10-21,159.0,171.6,0.0,-16.0,14.8,16.9,0.0,-15.9
2021-10-22,159.0,171.6,0.0,-30.6,14.8,16.9,0.0,-30.4
2021-10-23,159.0,171.6,0.0,-32.5,14.8,16.9,0.0,-32.5
2021-10-24,159.0,171.6,0.0,-32.2,14.8,16.9,0.0,-32.0
2021-10-25,159.0,171.6,0.0,-24.8,14.8,16.9,0.0,-24.6
2021-10-26,159.0,171.6,0.0,-26.7,14.8,16.9,0.0,-26.6
2021-10-27,159.0,171.6,0.0,-28.0,14.8,16.9,0.0,-27.9
2021-10-28,159.0,171.6,0.0,-25.6,14.8,16.9,0.0,-25.7
2021-10-29,159.0,171.6,0.0,-25.1,14.8,16.9,0.0,-25.1
2021-10-30,159.0,171.6,0.0,-17.1,14.8,16.9,0.0,-17.2
2021-10-31,159.0,171.6,0.0,-11.6,14.8,16.9,0.0,-11.6
2021-11-01,159.0,171.6,0.0,-14.4,14.8,16.9,0.0,-14.4
2021-11-02,159.0,171.6,0.0,-9.8,14.8,16.9,0.0,-9.8
2021-11-03,159.0,171.6,0.0,-9.7,14.8,16.9,0.0,-9.8
2021-11-04,159.0,171.6,0.0,-15.8,14.8,16.9,0.0,-15.8
2021-11-05,159.0,171.6,0.0,-25.5,14.8,16.9,0.0,-25.5
2021-11-06,159.0,171.6,0.0,-28.9,14.8,16.9,0.0,-28.8
2021-11-07,159.0,171.6,0.0,-26.1,14.8,16.9,0.0,-26.2
2021-11-08,159.0,171.6,0.0,-32.9,14.8,16.9,0.0,-32.8
2021-11-09,159.0,171.6,0.0,-34.4,14.8,16.9,0.0,-34.3
2021-11-10,159.0,171.6,0.0,-34.6,14.8,16.9,0.0,-34.4
2021-11-11,159.0,171.6,0.0,-38.3,14.8,16.9,0.0,-38.1
2021-11-12,159.0,171.6,0.0,-40.4,14.8,16.9,0.0,-40.3
2021-11-13,159.0,171.6,0.0,-38.2,14.8,16.9,0.0,-37.9
2021-11-14,159.0,171.6,0.0,-30.2,14.8,16.9,0.0,-29.9
2021-11-15,159.0,171.6,0.0,-27.8,14.8,16.9,0.0,-27.9
2021-11-16,159.0,171.6,0.0,-32.9,14.8,16.9,0.0,-32.9
2021-11-17,159.0,171.6,0.0,-30.8,14.8,16.9,0.0,-30.8
2021-11-18,159.0,171.6,0.0,-28.3,14.8,16.9,0.0,-28.2
2021-11-19,159.0,171.6,0.0,-31.1,14.8,16.9,0.0,-31.1
2021-11-20,159.0,171.6,0.0,-21.1,14.8,16.9,0.0,-21.1
2021-11-21,159.0,171.6,0.0,-15.8,14.8,16.9,0.0,-15.9
2021-11-22,159.0,171.6,0.0,-23.0,14.8,16.9,0.0,-22.8
2021-11-23,159.0,171.6,0.0,-32.4,14.8,16.9,0.0,-32.2
2021-11-24,159.0,171.6,0.0,-13.4,14.8,16.9,0.0,-13.4
2021-11-25,159.0,171.6,0.0,-18.7,14.8,16.9,0.0,-18.7
2021-11-26,159.0,171.6,0.0,-16.2,14.8,16.9,0.0,-16.2
2021-11-27,159.0,171.6,0.0,-13.1,14.8,16.9,0.0,-13.1
2021-11-28,159.0,171.6,0.0,-17.1,14.8,16.9,0.0,-16.7
2021-11-29,159.0,171.6,0.0,-9.5,14.8,16.9,0.0,-9.4
2021-11-30,159.0,171.6,0.0,-14.7,14.8,16.9,0.0,-14.7
2021-12-01,159.2,171.8,0.2,-15.4,20.3,22.5,5.6,-15.4
2021-12-02,159.4,172.1,0.2,-16.0,29.0,31.4,8.9,-16.0
2021-12-03,159.4,172.1,0.0,-26.3,29.0,31.4,0.0,-26.1
2021-12-04,203.1,216.7,44.6,-22.6,62.8,65.8,34.4,-22.6
2021-12-05,462.0,480.7,264.0,-13.9,248.4,255.1,189.3,-13.9
2021-12-06,463.2,481.9,1.2,-21.8,249.0,255.8,0.6,-21.6
2021-12-07,463.2,481.9,0.0,-30.9,249.0,255.8,0.0,-30.6
2021-12-08,463.2,481.9,0.0,-20.4,249.0,255.8,0.0,-20.5
2021-12-09,463.2,481.9,0.0,-25.8,249.2,255.9,0.2,-25.8
2021-12-10,463.2,481.9,0.0,-26.6,249.2,256.0,0.0,-26.6
2021-12-11,463.2,481.9,0.0,-20.5,249.2,256.0,0.0,-20.4
2021-12-12,463.2,481.9,0.0,-15.1,249.2,256.0,0.0,-15.1
2021-12-13,463.2,481.9,0.0,-20.0,249.2,256.0,0.0,-20.0
2021-12-14,463.2,481.9,0.0,-22.0,249.2,256.0,0.0,-22.1
2021-12-15,463.2,481.9,0.0,-27.5,249.2,256.0,0.0,-27.5
2021-12-16,463.2,481.9,0.0,-25.4,249.2,256.0,0.0,-25.3
2021-12-17,463.2,481.9,0.0,-26.3,249.2,256.0,0.0,-26.3
2021-12-18,463.2,481.9,0.0,-19.0,249.2,256.0,0.0,-19.0
2021-12-19,463.2,481.9,0.0,-12.6,249.4,256.1,0.2,-12.6
2021-12-20,463.2,481.9,0.0,-12.3,249.4,256.2,0.0,-12.3
2021-12-21,463.2,481.9,0.0,-13.3,249.4,256.2,0.0,-13.3
2021-12-22,463.2,481.9,0.0,-17.0,249.4,256.2,0.0,-17.0
2021-12-23,463.2,481.9,0.0,-17.6,249.4,256.2,0.0,-17.6
2021-12-24,463.2,481.9,0.0,-23.1,249.4,256.2,0.0,-23.1
2021-12-25,463.2,481.9,0.0,-26.5,249.4,256.2,0.0,-26.4
2021-12-26,463.2,481.9,0.0,-26.7,249.4,256.2,0.0,-26.6
2021-12-27,463.2,481.9,0.0,-28.8,249.4,256.2,0.0,-28.6
2021-12-28,463.2,481.9,0.0,-28.4,249.4,256.2,0.0,-28.3
2021-12-29,463.2,481.9,0.0,-30.7,249.4,256.2,0.0,-30.5
2021-12-30,463.2,481.9,0.0,-33.7,249.4,256.2,0.0,-33.5
2021-12-31,463.2,481.9,0.0,-31.3,249.4,256.2,0.0,-31.2
