time,precip_u,precip_u_cor,tp_u,t_u
2022-01-01,601.0,672.8,,-15.4
2022-01-02,601.0,672.8,0.0,-12.9
2022-01-03,601.0,672.8,0.0,-7.4
2022-01-04,601.7,673.5,0.7,-7.3
2022-01-05,606.1,678.0,4.5,-10.0
2022-01-06,606.2,678.1,0.1,-15.4
2022-01-07,606.2,678.1,0.0,-18.2
2022-01-08,606.2,678.1,0.0,-19.5
2022-01-09,606.2,678.1,0.0,-21.4
2022-01-10,606.2,678.1,0.0,-19.6
2022-01-11,606.2,678.1,0.0,-12.3
2022-01-12,606.2,678.1,0.0,-17.2
2022-01-13,606.2,678.1,0.0,-18.1
2022-01-14,606.2,678.1,0.0,-16.4
2022-01-15,606.2,678.1,0.0,-14.3
2022-01-16,606.2,678.1,0.0,-12.2
2022-01-17,606.2,678.1,0.0,-13.2
2022-01-18,606.2,678.1,0.0,-15.9
2022-01-19,606.2,678.1,0.0,-4.0
2022-01-20,606.2,678.1,0.0,-7.9
2022-01-21,606.2,678.1,0.0,-19.5
2022-01-22,606.2,678.1,0.0,-24.6
2022-01-23,606.2,678.1,0.0,-15.6
2022-01-24,606.2,678.1,0.0,-10.3
2022-01-25,606.2,678.1,0.0,-15.5
2022-01-26,606.2,678.1,0.0,-16.1
2022-01-27,606.2,678.1,0.0,-18.7
2022-01-28,606.2,678.1,0.0,-16.2
2022-01-29,606.2,678.1,0.0,-17.1
2022-01-30,606.2,678.1,0.0,-22.0
2022-01-31,606.2,678.1,0.0,-12.3
2022-02-01,606.2,678.1,0.0,-19.0
2022-02-02,606.2,678.1,0.0,-25.8
2022-02-03,606.2,678.1,0.0,-14.0
2022-02-04,606.2,678.1,0.0,-19.0
2022-02-05,606.2,678.1,0.0,-26.1
2022-02-06,606.2,678.1,0.0,-25.9
2022-02-07,606.2,678.1,0.0,-25.9
2022-02-08,606.2,678.1,0.0,-31.4
2022-02-09,606.2,678.1,0.0,-19.5
2022-02-10,606.2,678.1,0.0,-12.8
2022-02-11,606.2,678.1,0.0,-10.3
2022-02-12,606.2,678.1,0.0,-8.6
2022-02-13,606.2,678.1,0.0,-13.7
2022-02-14,606.2,678.1,0.0,-23.8
2022-02-15,606.2,678.1,0.0,-26.2
2022-02-16,606.2,678.1,0.0,-28.1
2022-02-17,606.2,678.1,0.0,-28.2
2022-02-18,606.2,678.1,0.0,-20.8
2022-02-19,606.2,678.1,0.0,-23.6
2022-02-20,606.2,678.1,0.0,-26.4
2022-02-21,606.2,678.1,0.0,-30.0
2022-02-22,606.2,678.1,0.0,-30.3
2022-02-23,606.2,678.1,0.0,-28.2
2022-02-24,606.2,678.1,0.0,-27.5
2022-02-25,606.2,678.1,0.0,-26.4
2022-02-26,606.2,678.1,0.0,-26.7
2022-02-27,607.3,679.2,1.1,-16.5
2022-02-28,609.2,681.2,2.0,-12.8
2022-03-01,609.2,681.2,0.0,-14.2
2022-03-02,611.4,683.4,2.2,-8.6
2022-03-03,611.6,683.6,0.2,-16.4
2022-03-04,611.6,683.6,0.0,-12.7
2022-03-05,615.6,687.7,4.1,-8.4
2022-03-06,617.0,689.1,1.4,-14.0
2022-03-07,617.0,689.1,0.0,-15.9
2022-03-08,617.0,689.1,0.0,-19.5
2022-03-09,617.0,689.1,0.0,-23.1
2022-03-10,617.0,689.1,0.0,-24.5
2022-03-11,617.0,689.1,0.0,-26.0
2022-03-12,617.0,689.1,0.0,-24.2
2022-03-13,617.0,689.1,0.0,-19.9
2022-03-14,631.5,704.0,14.8,-16.9
2022-03-15,632.8,705.2,1.3,-26.4
2022-03-16,632.8,705.2,0.0,-27.0
2022-03-17,632.8,705.2,0.0,-26.6
2022-03-18,632.8,705.2,0.0,-19.2
2022-03-19,632.8,705.2,0.0,-19.2
2022-03-20,632.8,705.2,0.0,-21.6
2022-03-21,632.8,705.2,0.0,-20.1
2022-03-22,632.8,705.2,0.0,-14.3
2022-03-23,632.8,705.2,0.0,-16.1
2022-03-24,632.8,705.2,0.0,-15.6
2022-03-25,632.8,705.2,0.0,-11.7
2022-03-26,632.8,705.2,0.0,-10.5
2022-03-27,632.8,705.2,0.0,-6.9
2022-03-28,632.8,705.2,0.0,-5.5
2022-03-29,632.8,705.2,0.0,-4.1
2022-03-30,632.8,705.2,0.0,-1.9
2022-03-31,632.8,705.2,0.0,-2.1
2022-04-01,632.8,705.2,0.0,-1.9
2022-04-02,632.8,705.2,0.0,-0.6
2022-04-03,632.8,705.2,0.0,-2.8
2022-04-04,632.8,705.2,0.0,-1.1
2022-04-05,632.8,705.2,0.0,-2.6
2022-04-06,632.8,705.2,0.0,-6.3
2022-04-07,632.8,705.2,0.0,-8.2
2022-04-08,632.8,705.2,0.0,-12.6
2022-04-09,632.8,705.2,0.0,-13.6
2022-04-10,632.8,705.2,0.0,-9.3
2022-04-11,632.8,705.2,0.0,-8.8
2022-04-12,632.8,705.2,0.0,-7.6
2022-04-13,632.8,705.2,0.0,-6.1
2022-04-14,632.8,705.2,0.0,-10.0
2022-04-15,632.8,705.2,0.0,-15.3
2022-04-16,632.8,705.2,0.0,-9.4
2022-04-17,632.8,705.2,0.0,-7.7
2022-04-18,632.8,705.2,0.0,-10.4
2022-04-19,632.8,705.2,0.0,-17.0
2022-04-20,632.8,705.2,0.0,-15.0
2022-04-21,632.8,705.2,0.0,-3.2
2022-04-22,632.8,705.2,0.0,-3.1
2022-04-23,632.8,705.2,0.0,-2.0
2022-04-24,632.8,705.2,0.0,-2.1
2022-04-25,633.1,705.5,0.3,-3.9
2022-04-26,633.8,706.3,0.7,-3.4
2022-04-27,633.8,706.3,0.0,-1.8
2022-04-28,633.8,706.3,0.0,-1.4
2022-04-29,633.8,706.3,0.0,-2.9
2022-04-30,634.4,707.0,0.7,-8.3
2022-05-01,636.1,708.7,1.7,-4.6
2022-05-02,636.2,708.8,0.2,-5.2
2022-05-03,636.2,708.8,0.0,-6.5
2022-05-04,636.4,709.0,0.2,-12.9
2022-05-05,636.4,709.0,0.0,-11.9
2022-05-06,636.4,709.0,0.0,-6.7
2022-05-07,636.4,709.0,0.0,-4.1
2022-05-08,636.4,709.0,0.0,-2.4
2022-05-09,636.4,709.0,0.0,-4.5
2022-05-10,636.4,709.0,0.0,-4.3
2022-05-11,636.4,709.0,0.0,-4.5
2022-05-12,636.6,709.2,0.2,-4.0
2022-05-13,636.6,709.3,0.0,-9.1
2022-05-14,636.6,709.3,0.0,-10.6
2022-05-15,636.6,709.3,0.0,-9.0
2022-05-16,636.6,709.3,0.0,-3.8
2022-05-17,636.6,709.3,0.0,-2.0
2022-05-18,636.6,709.3,0.0,-2.7
2022-05-19,636.6,709.3,0.0,-2.6
2022-05-20,636.6,709.3,0.0,-2.2
2022-05-21,636.6,709.3,0.0,-0.8
2022-05-22,636.6,709.3,0.0,-0.6
2022-05-23,636.6,709.3,0.0,-6.3
2022-05-24,636.6,709.3,0.0,-8.5
2022-05-25,636.6,709.3,0.0,-8.4
2022-05-26,636.6,709.3,0.0,-2.6
2022-05-27,636.6,709.3,0.0,-3.4
2022-05-28,636.6,709.3,0.0,-1.6
2022-05-29,636.6,709.3,0.0,0.6
2022-05-30,636.6,709.3,0.0,-0.6
2022-05-31,636.6,709.3,0.0,-0.8
2022-06-01,636.6,709.3,0.0,-1.7
2022-06-02,636.6,709.3,0.0,-1.2
2022-06-03,636.6,709.3,0.0,-1.8
2022-06-04,636.6,709.3,0.0,1.0
2022-06-05,636.6,709.3,0.0,1.4
2022-06-06,636.6,709.3,0.0,0.8
2022-06-07,636.6,709.3,0.0,0.6
2022-06-08,636.6,709.3,0.0,0.2
2022-06-09,636.6,709.3,0.0,0.5
2022-06-10,637.5,710.2,1.0,0.4
2022-06-11,645.2,718.9,8.6,2.0
2022-06-12,646.2,720.0,1.1,0.5
2022-06-13,647.9,721.8,1.9,-5.2
2022-06-14,648.0,722.0,0.1,-7.4
2022-06-15,648.0,722.0,0.0,-2.0
2022-06-16,648.0,722.0,0.0,-0.3
2022-06-17,649.2,723.3,1.3,0.5
2022-06-18,665.7,742.1,18.8,2.2
2022-06-19,689.9,769.3,27.2,2.3
2022-06-20,699.3,779.9,10.6,1.2
2022-06-21,701.7,782.6,2.7,-2.8
2022-06-22,701.9,782.8,0.2,-1.2
2022-06-23,702.0,782.9,0.1,-0.2
2022-06-24,702.0,782.9,0.0,1.4
2022-06-25,702.0,782.9,0.0,3.3
2022-06-26,706.9,788.6,5.7,2.3
2022-06-27,710.1,792.2,3.6,1.0
2022-06-28,713.1,795.7,3.5,3.2
2022-06-29,728.7,813.7,18.0,2.3
2022-06-30,729.7,814.8,1.1,0.2
2022-07-01,738.9,825.3,10.5,2.0
2022-07-02,740.2,826.7,1.5,1.8
2022-07-03,740.2,826.7,0.0,2.8
2022-07-04,740.4,827.0,0.2,4.1
2022-07-05,744.2,831.3,4.3,3.2
2022-07-06,747.0,834.6,3.3,2.1
2022-07-07,748.6,836.3,1.8,1.8
2022-07-08,748.6,836.3,0.0,1.8
2022-07-09,748.6,836.3,0.0,1.7
2022-07-10,748.6,836.3,0.0,1.7
2022-07-11,748.6,836.3,0.0,0.4
2022-07-12,748.6,836.3,0.0,1.5
2022-07-13,749.4,837.2,0.9,1.9
2022-07-14,749.6,837.4,0.2,2.0
2022-07-15,749.6,837.4,0.0,2.3
2022-07-16,750.1,838.0,0.6,2.2
2022-07-17,752.1,840.3,2.3,1.7
2022-07-18,762.8,852.6,12.3,2.1
2022-07-19,765.1,855.1,2.5,2.5
2022-07-20,765.8,855.9,0.8,3.6
2022-07-21,765.8,855.9,0.0,4.0
2022-07-22,765.8,855.9,0.0,3.3
2022-07-23,765.8,855.9,0.0,2.7
2022-07-24,765.8,855.9,0.0,2.5
2022-07-25,765.8,855.9,0.0,2.4
2022-07-26,767.7,858.0,2.0,1.5
2022-07-27,771.4,861.9,4.0,0.9
2022-07-28,771.4,861.9,0.0,-0.1
2022-07-29,774.8,865.8,3.9,1.5
2022-07-30,779.2,870.8,5.0,3.0
2022-07-31,779.2,870.8,0.0,3.3
2022-08-01,779.2,870.8,0.0,2.5
2022-08-02,779.2,870.8,0.0,2.0
2022-08-03,780.7,872.5,1.7,4.0
2022-08-04,791.4,884.8,12.3,2.8
2022-08-05,811.7,908.2,23.5,2.7
2022-08-06,821.9,919.8,11.6,0.9
2022-08-07,839.5,938.2,18.4,-0.7
2022-08-08,845.1,945.3,7.0,-1.7
2022-08-09,846.7,947.0,1.7,0.5
2022-08-10,849.8,950.2,3.3,1.3
2022-08-11,850.0,950.5,0.3,0.0
2022-08-12,850.0,950.5,0.0,0.1
2022-08-13,850.0,950.5,0.0,0.8
2022-08-14,850.4,951.0,0.5,2.3
2022-08-15,852.8,953.7,2.7,2.7
2022-08-16,858.5,960.1,6.4,1.3
2022-08-17,863.4,965.3,5.2,-0.3
2022-08-18,866.0,968.0,2.7,-1.1
2022-08-19,481.2,803.2,-164.8,-1.5
2022-08-20,0.6,0.0,-803.2,-0.5
2022-08-21,2.6,2.2,2.2,-1.8
2022-08-22,3.6,3.3,1.1,0.5
2022-08-23,5.4,5.4,2.1,3.0
2022-08-24,7.0,7.2,1.8,2.0
2022-08-25,8.0,8.3,1.1,1.8
2022-08-26,11.6,12.3,4.0,0.5
2022-08-27,12.0,12.8,0.5,-1.0
2022-08-28,12.0,12.8,0.0,-0.5
2022-08-29,12.0,12.8,0.0,1.9
2022-08-30,12.0,12.8,0.0,-1.5
2022-08-31,12.0,12.8,0.0,-3.9
2022-09-01,12.5,13.3,0.6,1.0
2022-09-02,23.2,25.2,11.8,6.5
2022-09-03,39.6,43.4,18.2,4.1
2022-09-04,39.8,43.5,0.2,4.3
2022-09-05,40.5,44.3,0.8,3.7
2022-09-06,44.7,48.9,4.6,0.1
2022-09-07,45.0,49.2,0.3,-0.4
2022-09-08,45.0,49.2,0.0,0.7
2022-09-09,45.0,49.2,0.0,3.2
2022-09-10,45.0,49.2,0.0,3.3
2022-09-11,46.1,50.5,1.3,2.0
2022-09-12,50.7,55.8,5.3,1.4
2022-09-13,50.8,55.9,0.1,1.8
2022-09-14,51.1,56.3,0.4,3.0
2022-09-15,52.7,58.1,1.8,2.6
2022-09-16,56.4,62.2,4.1,3.5
2022-09-17,56.5,62.3,0.2,4.6
2022-09-18,56.8,62.6,0.3,4.8
2022-09-19,56.8,62.6,0.0,2.8
2022-09-20,56.8,62.6,0.0,0.8
2022-09-21,56.8,62.6,0.0,-0.4
2022-09-22,57.8,63.8,1.2,1.5
2022-09-23,68.4,76.0,12.2,2.9
2022-09-24,88.6,98.9,22.9,-1.1
2022-09-25,93.8,104.7,5.8,1.0
2022-09-26,109.5,123.0,18.2,4.0
2022-09-27,114.2,128.3,5.3,0.9
2022-09-28,116.1,130.4,2.1,0.7
2022-09-29,118.3,132.8,2.3,-0.7
2022-09-30,118.8,133.3,0.6,-6.0
2022-10-01,118.8,133.3,0.0,-6.8
2022-10-02,118.8,133.3,0.0,-9.1
2022-10-03,118.8,133.3,0.0,-7.1
2022-10-04,118.8,133.3,0.0,-5.7
2022-10-05,118.8,133.3,0.0,-3.6
2022-10-06,118.8,133.3,0.0,-5.2
2022-10-07,118.8,133.3,0.0,-7.3
2022-10-08,118.8,133.3,0.0,-11.6
2022-10-09,118.8,133.3,0.0,-8.0
2022-10-10,118.8,133.3,0.0,-3.6
2022-10-11,118.8,133.3,0.0,-7.5
2022-10-12,118.8,133.3,0.0,-14.3
2022-10-13,118.8,133.3,0.0,-14.4
2022-10-14,118.8,133.3,0.0,-14.3
2022-10-15,118.8,133.3,0.0,-7.8
2022-10-16,118.8,133.3,0.0,-3.0
2022-10-17,118.8,133.3,0.0,1.6
2022-10-18,118.8,133.3,0.0,-0.5
2022-10-19,118.8,133.3,0.0,-5.9
2022-10-20,118.8,133.3,0.0,-10.7
2022-10-21,122.2,136.8,3.5,1.7
2022-10-22,124.2,139.0,2.2,-2.2
2022-10-23,124.2,139.0,0.0,-2.8
2022-10-24,124.2,139.0,0.0,-8.6
2022-10-25,124.2,139.0,0.0,-11.7
2022-10-26,124.2,139.0,0.0,-5.2
2022-10-27,124.3,139.2,0.2,-1.2
2022-10-28,129.1,144.6,5.4,2.9
2022-10-29,130.4,146.1,1.5,-5.9
2022-10-30,130.4,146.1,0.0,-7.9
2022-10-31,130.4,146.1,0.0,-12.9
2022-11-01,130.4,146.1,0.0,-15.3
2022-11-02,130.4,146.1,0.0,-13.1
2022-11-03,130.4,146.1,0.0,-8.0
2022-11-04,130.4,146.1,0.0,-4.8
2022-11-05,130.4,146.1,0.0,-6.7
2022-11-06,130.4,146.1,0.0,-12.2
2022-11-07,130.4,146.1,0.0,-19.8
2022-11-08,130.4,146.1,0.0,-18.0
2022-11-09,130.4,146.1,0.0,-12.6
2022-11-10,130.4,146.1,0.0,-12.5
2022-11-11,130.4,146.1,0.0,-8.9
2022-11-12,130.4,146.1,0.0,-6.9
2022-11-13,130.4,146.1,0.0,-4.9
2022-11-14,130.4,146.1,0.0,-3.9
2022-11-15,130.4,146.1,0.0,-9.6
2022-11-16,130.4,146.1,0.0,-14.7
2022-11-17,130.4,146.1,0.0,-17.3
2022-11-18,130.4,146.1,0.0,-5.4
2022-11-19,130.4,146.1,0.0,-7.0
2022-11-20,130.4,146.1,0.0,-9.4
2022-11-21,130.4,146.1,0.0,-10.5
2022-11-22,130.4,146.1,0.0,-7.7
2022-11-23,130.4,146.1,0.0,-6.7
2022-11-24,130.4,146.1,0.0,-8.8
2022-11-25,130.4,146.1,0.0,-8.2
2022-11-26,130.4,146.1,0.0,-6.4
2022-11-27,130.4,146.1,0.0,-7.7
2022-11-28,130.4,146.1,0.0,-8.5
2022-11-29,130.4,146.1,0.0,-6.8
2022-11-30,130.4,146.1,0.0,-11.8
2022-12-01,130.4,146.1,0.0,-16.9
2022-12-02,130.4,146.1,0.0,-4.2
2022-12-03,130.4,146.1,0.0,-7.5
2022-12-04,130.4,146.1,0.0,-6.1
2022-12-05,130.4,146.1,0.0,-3.2
2022-12-06,130.4,146.1,0.0,-3.0
2022-12-07,130.4,146.1,0.0,-5.5
2022-12-08,130.4,146.1,0.0,-3.1
2022-12-09,130.4,146.1,0.0,-4.4
2022-12-10,130.4,146.1,0.0,-8.9
2022-12-11,130.4,146.1,0.0,-11.7
2022-12-12,130.4,146.1,0.0,-12.8
2022-12-13,130.4,146.1,0.0,-12.8
2022-12-14,130.4,146.1,0.0,-16.4
2022-12-15,130.4,146.1,0.0,-11.4
2022-12-16,130.4,146.1,0.0,-13.8
2022-12-17,130.4,146.1,0.0,-16.7
2022-12-18,130.4,146.1,0.0,-15.0
2022-12-19,130.4,146.1,0.0,-13.9
2022-12-20,130.4,146.1,0.0,-13.4
2022-12-21,130.4,146.1,0.0,-17.1
2022-12-22,130.4,146.1,0.0,-15.9
2022-12-23,130.4,146.1,0.0,-16.9
2022-12-24,130.4,146.1,0.0,-16.3
2022-12-25,130.4,146.1,0.0,-16.2
2022-12-26,130.4,146.1,0.0,-15.9
2022-12-27,130.4,146.1,0.0,-13.4
2022-12-28,130.4,146.1,0.0,-14.7
2022-12-29,130.4,146.1,0.0,-17.5
2022-12-30,130.4,146.1,0.0,-24.4
2022-12-31,130.4,146.1,0.0,-22.8
